content,owner,noteable_id,noteable_type,noteable_name,created_at,id,noteable_company_name,noteable_first_name,noteable_last_name,updated_at
"WEEKLY CALL NOTES 9/4

SUPERSEARCH WORK TRACKER
 - Big story is to fix fill rate
 - Should drive up revenue / inbounds (available page views) by 10%

***

HOTEL RAMP
Evaluate again post fill-rate
 - Monitoring on apples-to-apples pixel
 - Status quo, we're not motivated to ramp
 - Post fill-rate, it could make it but we probably need DTA (he thinks we're below the bar to ramp)

David is doing
 - Doing revenue / pixels (Tzoo vs IM) to see how we're performing
 - LH asked that David look into CTR (and if we're out-performing as strongly as we are in flight)

David thinks DTA needed to really ramp
 - CTR is inline with expectations (don't think there's a lot of optimization there)
 - CPCs would be the place for growth

***

OPTIMIZATION
Optimization results
 - Reviewed tracker with new test results
 - Font size: Why is it taking so long? (Test got mucked up with reporting issues we dealt with a few weeks ago.)
 - AI: Karin to add date when things are moved to 100%

Concerns
 During animation scroll bar deforms for a few seconds (you can scroll way way far to the right)
 -- KZ: To follow up (while doing other animation investigations)
What about destination in search form headline?
 -- We spoke with PM and lead engineer (they're looking into it)
 -- Travelzoo reiterated that this is very important for SEM and that they'll turn off their suboptimal headline if we can do it

Potential tests
 - No animation (KZ: To follow up on if we have attribute to test this)

Changing traffic % and speeding up testing
 - How do know how long to run test?
 -- A: We have minimum sample size (based on expected delta) and a confidence interval (95-99%)
 - Can we lower the confidence interval (80-90%)?
 -- Since deltas are small, we've kept it to 95-99%
 -- KZ: Will follow up on (i) if we'll still have reliable results and (ii) how much speed we'll pick up
 - What % of traffic is from repeat visitors (within test window)?
 -- KZ:  Will follow up

***

FLY IFC
Tech work
 - Firefox ad rendering already deployed and ready
 - Chrome, IE, desktop Safari are ready for QA
 - iPads should be started this week
 -- We will be trafficked on iPads (even though XU are not)

Starting with a single pre-check to optimize for speed to launch
 - 1 prechecks on a page is something we will build / test post launch
 - And, I spoke with devs this morning and we are gonna try to keep Fly Home Page XU active since it seems doable after all

Advertisers
 - We have thin layer
 - Can launch
 - Expect volatility
 - Keeping the same auction floor - TBD if it holds

Payment statement questions
 - Can we send aging report (David sending formal email request)?
 - Was lower than 30% initial payment due to delinquency? (no)
 - Do we keep new advertisers on tighter terms? TraveBuddy24.7 (Yes)

Give Steve a heads up when the data is correct",Lynne Hamilton,64266126,SalesAccount,,2014-09-04T19:33:32Z,22667205,,,,2014-09-04T20:20:20Z
"Important PA follow up email sent
""lastminute.com / Intent Media PPA Follow Ups""",Lynne Hamilton,64266103,SalesAccount,,2014-09-05T16:01:38Z,22713563,lastminute.com,,,2014-09-05T16:01:38Z
Fly.com/uk 20% size of US. Total XU = $50K. List Page = $33K.,Lynne Hamilton,4722862,Deal,Fly.com - SCA - Flight - XU - List Page - UK,2014-09-09T14:27:06Z,22839516,,,,2014-09-09T14:29:09Z
Fly.com/uk 20% size of US. Total XU worth ~$50K annually. Home page worth $17K.,Lynne Hamilton,4722867,Deal,Fly.com - SCA - Flight - XU - Home Page - UK,2014-09-09T14:27:10Z,22839518,,,,2014-09-09T14:28:55Z
"Leaving Travelport at end of July. Going to Screenvision. Monique is planning to replace her, but Monique will be primary contact for now.",Rudan Zhang,65071771,Contact,,2014-07-18T14:52:13Z,18219376,"",Kara,Lange,2014-07-18T14:52:13Z
"KC has prepared initial mockups (attached); RZ will test idea with Monique on 7/31 check-in call. 

Next step: get volume stats for property details page for revenue sizing.

Some potential concerns: not sure how receptive Travelport will be to this idea since we're technically still in pilot and a lot of the work would fall to them. ",Rudan Zhang,4032820,Deal,Travelport - SSN - Hotel - OP - Details Page,2014-07-21T15:20:26Z,19799122,,,,2014-07-21T15:20:26Z
"Last pitched in late April 2014. Media monetization was priority for Hipmunk CEO Adam Goldstein in Q2, but slowed down in Q3 due to Hipmunk refocusing resources on other mobile features.  

Hipmunk releases mobile features on a slower cycle than on desktop. Next release will be in September. ",Rudan Zhang,3892190,Deal,Hipmunk - SCA - Flights / Hotels - Mobile Web,2014-07-21T21:05:58Z,19819805,,,,2014-07-21T21:05:58Z
"Need to improve overall conversion rate (sponsored + organic listings) on mobile web via MVT before reopening conversation on app. Leading candidates for mobile web MVT are DTA and distance radius.

Story for mobile web follow-up test on DTA: https://www.pivotaltracker.com/story/show/75199800

June SSN QBR session revealed that:

1) Mobile app traffic volume is a fraction of mobile web volume (i.e., lower media opportunity with current CPC)
2) Conversion rates are drastically higher in app than on mobile web, so potential cannibalization is a touchier concern with app
3) No need for SDK at this point. API is sufficient (and preferred).",Rudan Zhang,3892308,Deal,Orbitz - SSN - Hotel - OP - Mobile App,2014-07-21T21:34:09Z,19821103,,,,2014-07-21T21:34:09Z
"Hotel Click-in Call (7/17/2014)
Hipmunk: Steve Huffman (CTO), Kristina (Primary POC)
IM: Rudan, Kyle, (Tom Allen, Nisha = silent)

Notes/take-aways: 
1. Sounds like Hipmunk is more or less ready to move forward with SSN. 

2. Steve's questions mostly revolved around rules on differentiating ads from organic listings, the number of ads they can show, and locations of ads on page (given infinity scroll of SRP)

3. They again raised the concern on what to do if our advertisers fall very low on their sort order. Reminded him how quality score worked, and again recommended that they exclude poor-quality hotels from the property list they pass to us. That said, Steve agreed that the hotels currently showing as sponsored listings on OWW are mostly Hipmunk's ""good"" hotels.

Next steps:
1. RZ to prepare SSN contract + API license agreement 
2. KC to send Hipmunk sample ads from SSN API (populated with Hipmunk hotels) - DONE
3. Hipmunk to create mockups",Rudan Zhang,3892194,Deal,Hipmunk - SSN - Hotel - OP - List Page,2014-07-21T21:56:02Z,19821728,,,,2014-07-21T21:56:02Z
"6/27: Inbound request from Stuart on enabling SSN on hotelclub mobile website

7/9/2014: Rudan and Priya agreed that we should decide on how to enable SSN for HCL mobile website after Priya’s team has had a chance to scope/test the API integration approach we introduced in Chicago last month. If the test goes well, OWW can render the sponsored listings on HCL mobile and manage the display. Stuart is aligned.",Rudan Zhang,3892284,Deal,HotelClub - SSN - Hotel - OP - Mobile Web - List Page,2014-07-21T22:05:22Z,19821887,,,,2014-07-21T22:05:22Z
Promoted from Mobile Product Lead to CPO in June 2014 post Chris Orton departure.,Rudan Zhang,65071746,Contact,,2014-07-24T19:08:46Z,20095364,"",Chris,Brown,2014-07-24T19:08:46Z
Left OWW in June 2014,Rudan Zhang,65071749,Contact,,2014-07-24T19:12:04Z,20095795,"",Chris,Orton,2014-07-24T19:12:04Z
"Lunch with Kristina and Mike Whitworth on 8/1. Topics to cover:

1. Hotel Click-in (commercials + API license agreement)
2. Hotel Click-out Rail status
3. API: migrating to flex version
4. Mobile roadmap",Rudan Zhang,65071726,SalesAccount,,2014-07-30T15:58:11Z,20354089,"",Kristina,Geier,2014-08-01T20:15:20Z
"Kyle spotted a new format for TravelAds today while searching the Expedia site.  There are unlabeled ads mixed in with unpaid listings in a ""family friendly"" widget I got when running searches with kids.

Some example screenshots plus very cursory thoughts are included in the attached slides.  The list-page rail placement on the hotel path is something we should propose testing with new / existing Sponsored Search publishers to see whether 1) they'd give us the incremental placement in addition to the usual ""1+2"" arrangement; 2) it may get over hurdles for prospects concerned that the top of page placement is too aggressive.
",Rudan Zhang,4105242,Deal,Orbitz - SSN - Hotel - OP - SRP Rail,2014-07-30T21:31:10Z,20380936,,,,2014-07-30T21:31:10Z
Inbound request from Josh Winkler/Stuart Stacy. Launching with US and UK networks to start.,Rudan Zhang,4133941,Deal,HotelClub - SCA - Hotel - XU,2014-07-30T21:50:56Z,20387055,,,,2014-07-30T21:50:56Z
"Quick notes from lunch with Kristina and Mike (8/1):

- Hotel click-out rail unit is launching today or Monday
- They will require data broken out by traffic type (paid vs. organic)
- They will be using the custom reporting parameter in the API to feed the test groups to us
- SSN is on the roadmap and now has two engineers assigned -- exact start date of project still TBD 
- Steve (CTO) is open to having click-out product on mobile web, and potentially in-app as well (prefers API, does not want to work with SDK: too much room for potential issues/mistakes) 
- Mobile product is also on the roadmap with TBD start date: would be on SRP (not home page as originally proposed) -- potentially four ads at the bottom of page
- They are very impressed with our exit tabs, especially the range of IR
- Kristina has been pitching exit tabs internally—might not get serious traction until Q4 though

",Rudan Zhang,65071726,SalesAccount,,2014-08-01T20:14:49Z,20635825,"",Kristina,Geier,2014-08-01T20:15:20Z
"Quick notes from lunch with Kristina and Mike (8/1):

- Hotel click-out rail unit is launching today or Monday
- They will require data broken out by traffic type (paid vs. organic)
- They will be using the custom reporting parameter in the API to feed the test groups to us
- SSN is on the roadmap and now has two engineers assigned -- exact start date of project still TBD 
- Steve (CTO) is open to having click-out product on mobile web, and potentially in-app as well (prefers API, does not want to work with SDK: too much room for potential issues/mistakes) 
- Mobile product is also on the roadmap with TBD start date: would be on SRP (not home page as originally proposed) -- potentially four ads at the bottom of page
- They are very impressed with our exit tabs, especially the range of IR
- Kristina has been pitching exit tabs internally—might not get serious traction until Q4 though
",Rudan Zhang,4133462,Deal,Hipmunk - SCA - Hotel - OP - List Page,2014-08-01T20:15:51Z,20635838,,,,2014-08-01T20:15:51Z
"Had kickoff call on 9/8. 

- PPA and SSN: HR expects to have work done in Oct
- Angus to send tech documents
- RZ + PQ to resolve with DK: can we report media revenue by property, excluding any impression/click data (i.e., impression/click information will be reported only at the aggregate program level)? HR considers this to be an essential feature, as they need to understand the ROI of traffic acquisition by property. We can hold the line on weekly (rather than daily) if necessary.",Rudan Zhang,65821528,SalesAccount,,2014-09-08T21:26:05Z,22809243,Media Market Group LLC,,,2014-09-08T21:26:05Z
"From: Rudan Zhang <rudan.zhang@intentmedia.com>
Reply: Rudan Zhang <rudan.zhang@intentmedia.com>>
Date: September 3, 2014 at 1:53:41 PM
To: Jonathan Taqqu <jonathan@intentmedia.com>>, Damon Tassone <damon@intentmedia.com>>, Shehzad Khan <shehzad.khan@intentmedia.com>>, Carolyn Starrett <carolyn.starrett@intentmedia.com>>
Subject:  Re: Orbitz True North Update 

+ Lynne

Hey guys,

Carolyn and I just got off the phone with Chris Stevens on the ebookers measurement results. Chris wants to 1) put a model in; 2) conclude the test and ramp. This is basically the best possible outcome! (Kudos to Carolyn for artfully guiding him to this conclusion on his own). 

Chris: “Segmentation is a good story to sell internally. At ebookers' volume, the model might not be as reliable or add much value, but I still want it.”

Next steps:

1) Shehzad to implement the model, but do not remove the pure group yet—we need to notify Chris before the actual ramping
2) Carolyn to notify Chris when model is ready, and package results for him to circulate with ebookers
Lynne - Chris will communicate the measurement results + ramp plan to ebookers; no action required from you
3) Once we have the green light from Chris, Shehzad to remove pure group (Chris is pretty confident that we can ramp within 24-48 hours after he relates the result to ebookers)

Let me know if you have any questions!

Rudan

Rudan Zhang
Intent Media, Inc.
rudan.zhang@intentmedia.com
+1 646-358-8680",Rudan Zhang,3892273,Deal,ebookers.com - SCA - Flight - OP - List Page,2014-09-09T16:08:32Z,22843526,,,,2014-09-09T16:08:32Z
Model is live on 9/9. CSS to notify Chris. Shehzad to remove pure group once approved.,Rudan Zhang,3892273,Deal,ebookers.com - SCA - Flight - OP - List Page,2014-09-09T16:08:52Z,22843535,,,,2014-09-09T16:42:02Z
"Expedia.com to power Flights path
TBD on UI implications but MFI unit will be sunset",Jessica Jacobs,3988523,Deal,Hotwire - SCA - Flight - OP - MFI,2014-07-11T19:22:20Z,17081015,,,,2014-07-11T19:22:20Z
In final stages on IM end - need EXP to turn on 50:50 test,Jessica Jacobs,3892142,Deal,Expedia.ca - SCA - Flight - OP - List Page,2014-07-17T16:03:21Z,17934573,,,,2014-07-17T16:03:21Z
"Need Insurance margins for Expedia.ca
",Jessica Jacobs,3892142,Deal,Expedia.ca - SCA - Flight - OP - List Page,2014-07-17T16:04:51Z,17934881,,,,2014-07-17T16:04:51Z
